id,artwork_id,engraving_id
93911,1504,16
93912,1504,5
93913,1504,4
93914,1504,2
93915,1504,19
93916,1504,12
66386,1505,8
66387,1505,16
66388,1505,14
66389,1505,2
66390,1505,19
66391,1505,13
66392,1505,12
93917,1506,8
93918,1506,6
93919,1506,5
93920,1506,4
93921,1506,2
93922,1506,10
93923,1506,19
93924,1506,12
93650,1508,8
93651,1508,6
93652,1508,16
93653,1508,5
93654,1508,4
93655,1508,2
93656,1508,19
93657,1508,12
91855,1509,7
91856,1509,6
91857,1509,15
91858,1509,14
91859,1509,1
91860,1509,2
91861,1509,11
91862,1509,10
91863,1509,19
91864,1509,12
92291,1513,7
92292,1513,8
92293,1513,6
92294,1513,16
92295,1513,14
92296,1513,1
92297,1513,2
92298,1513,11
92299,1513,19
92300,1513,13
92301,1513,12
17312,1514,2
17313,1514,4
17314,1514,5
17315,1514,8
17316,1514,16
17317,1514,17
24715,1515,2
24716,1515,4
24717,1515,8
24718,1515,9
24719,1515,10
24720,1515,13
24721,1515,16
24722,1515,19
1351,1517,2
1352,1517,16
1353,1517,19
28398,1518,2
28399,1518,4
28400,1518,5
28401,1518,6
28402,1518,8
28403,1518,10
28404,1518,11
28405,1518,12
28406,1518,15
28407,1518,17
527,1520,3
528,1520,5
529,1520,7
530,1520,10
531,1520,13
532,1520,15
533,1520,18
16833,1521,1
16834,1521,2
16835,1521,3
16836,1521,4
16837,1521,5
16838,1521,6
16839,1521,7
16840,1521,8
16841,1521,11
16842,1521,12
16843,1521,15
16844,1521,18
40955,1522,2
40956,1522,4
40957,1522,5
40958,1522,6
40959,1522,8
40960,1522,10
40961,1522,15
40962,1522,18
74090,1523,8
74091,1523,9
74092,1523,6
74093,1523,15
74094,1523,14
74095,1523,2
74096,1523,10
74097,1523,19
74098,1523,13
76879,1523,12
34404,1524,2
34405,1524,4
34406,1524,5
34407,1524,8
34408,1524,16
34409,1524,17
69898,1525,8
69899,1525,9
69900,1525,6
69901,1525,15
69902,1525,14
69903,1525,2
69904,1525,17
69905,1525,12
4962,1528,3
4963,1528,7
4964,1528,15
4965,1528,19
60708,1532,26
60709,1532,8
60710,1532,15
60711,1532,3
60712,1532,18
46490,1533,2
46491,1533,4
46492,1533,16
46493,1533,18
22241,1534,2
22242,1534,4
22243,1534,9
22244,1534,16
22245,1534,19
71921,1535,8
71922,1535,15
71923,1535,14
71924,1535,2
71925,1535,3
71926,1535,17
21075,1536,2
21076,1536,4
21077,1536,8
21078,1536,16
21079,1536,19
2262,1537,2
2263,1537,4
2264,1537,5
2265,1537,8
2266,1537,16
2267,1537,19
77297,1538,9
77298,1538,15
77299,1538,4
77300,1538,2
77301,1538,10
77302,1538,3
77303,1538,17
56911,1540,8
56912,1540,15
56913,1540,4
56914,1540,2
56915,1540,17
18664,1541,2
18665,1541,5
18666,1541,6
18667,1541,7
18668,1541,8
18669,1541,9
18670,1541,11
18671,1541,12
18672,1541,13
18673,1541,16
18674,1541,17
22010,1542,2
22011,1542,4
22012,1542,5
22013,1542,6
22014,1542,8
22015,1542,9
22016,1542,11
22017,1542,12
22018,1542,16
22019,1542,17
17318,1544,2
17319,1544,4
17320,1544,5
17321,1544,8
17322,1544,10
17323,1544,12
17324,1544,16
17325,1544,19
28003,1546,2
28004,1546,6
28005,1546,8
28006,1546,10
28007,1546,15
28008,1546,19
36513,1547,3
36514,1547,4
36515,1547,8
36516,1547,15
36517,1547,19
80084,1548,7
80085,1548,6
80086,1548,16
80087,1548,14
80088,1548,2
80089,1548,11
80090,1548,10
80091,1548,19
80092,1548,13
80093,1548,12
69837,1549,8
69838,1549,16
69839,1549,5
69840,1549,4
69841,1549,1
69842,1549,2
69843,1549,18
69844,1549,19
47451,1550,2
47452,1550,4
47453,1550,6
47454,1550,8
47455,1550,9
47456,1550,11
47457,1550,12
47458,1550,13
47459,1550,15
47460,1550,17
69482,1550,5
69483,1550,3
42209,1551,2
42210,1551,4
42211,1551,5
42212,1551,6
42213,1551,8
42214,1551,11
42215,1551,12
42216,1551,15
42217,1551,19
81089,1552,7
81090,1552,8
81091,1552,9
81092,1552,6
81093,1552,15
81094,1552,14
81095,1552,2
81096,1552,10
81097,1552,3
81098,1552,17
81099,1552,12
50749,1553,8
50750,1553,15
50751,1553,14
50752,1553,2
50753,1553,19
50754,1553,13
25295,1554,3
25296,1554,4
25297,1554,8
25298,1554,16
25299,1554,19
54650,1555,8
54651,1555,16
54652,1555,14
54653,1555,2
54654,1555,17
54655,1555,13
1354,1556,2
1355,1556,4
1356,1556,5
1357,1556,8
1358,1556,9
1359,1556,14
1360,1556,16
1361,1556,17
42498,1558,2
42499,1558,4
42500,1558,8
42501,1558,13
42502,1558,16
42503,1558,17
42504,1559,2
42505,1559,4
42506,1559,8
42507,1559,10
42508,1559,16
42509,1559,17
44307,1560,2
44308,1560,4
44309,1560,5
44310,1560,6
44311,1560,8
44312,1560,12
44313,1560,16
44314,1560,19
74254,1562,8
74255,1562,15
74256,1562,4
74257,1562,10
74258,1562,3
74259,1562,19
9319,1563,2
9320,1563,4
9321,1563,5
9322,1563,7
9323,1563,8
9324,1563,12
9325,1563,16
9326,1563,18
34410,1564,2
34411,1564,4
34412,1564,8
34413,1564,16
34414,1564,19
32899,1565,2
32900,1565,4
32901,1565,8
32902,1565,10
32903,1565,16
32904,1565,17
92059,1566,8
92060,1566,9
92061,1566,15
92062,1566,4
92063,1566,2
92064,1566,11
92065,1566,10
92066,1566,19
92067,1566,13
7331,1567,2
7332,1567,4
7333,1567,5
7334,1567,8
7335,1567,16
48382,1569,2
48383,1569,8
48384,1569,9
48385,1569,11
48386,1569,14
48387,1569,15
48388,1569,17
59868,1572,8
59869,1572,15
59870,1572,14
59871,1572,2
59872,1572,17
59873,1572,12
93658,1573,8
93659,1573,6
93660,1573,16
93661,1573,5
93662,1573,4
93663,1573,2
93664,1573,19
93665,1573,12
57067,1574,8
57068,1574,9
57069,1574,6
57070,1574,16
57071,1574,15
57072,1574,5
57073,1574,4
57074,1574,2
57075,1574,10
57076,1574,19
69484,1575,7
69485,1575,8
69486,1575,9
69487,1575,16
69488,1575,5
69489,1575,4
69490,1575,2
69491,1575,18
69492,1575,19
1126,1576,2
1127,1576,5
1128,1576,16
1129,1576,17
39689,1577,2
39690,1577,4
39691,1577,5
39692,1577,6
39693,1577,8
39694,1577,11
39695,1577,12
39696,1577,15
39697,1577,19
7435,1579,2
7436,1579,6
7437,1579,8
7438,1579,16
7439,1579,17
93925,1580,8
93926,1580,6
93927,1580,16
93928,1580,5
93929,1580,4
93930,1580,2
93931,1580,19
93932,1580,12
25949,1581,2
25950,1581,8
25951,1581,9
25952,1581,10
25953,1581,13
25954,1581,14
25955,1581,16
25956,1581,17
46494,1583,2
46495,1583,4
46496,1583,8
46497,1583,16
46498,1583,17
46499,1584,2
46500,1584,8
46501,1584,14
46502,1584,16
46503,1584,17
46504,1585,2
46505,1585,8
46506,1585,14
46507,1585,16
46508,1585,17
46509,1586,2
46510,1586,8
46511,1586,14
46512,1586,17
57788,1587,8
57789,1587,15
57790,1587,14
57791,1587,2
57792,1587,17
2268,1588,2
2269,1588,4
2270,1588,5
2271,1588,8
2272,1588,16
2273,1588,17
6258,1589,2
6259,1589,4
6260,1589,5
6261,1589,8
6262,1589,11
6263,1589,13
6264,1589,16
6265,1589,17
59874,1590,9
59875,1590,15
59876,1590,4
59877,1590,2
59878,1590,17
42631,1592,1
42632,1592,2
42633,1592,4
42634,1592,6
42635,1592,8
42636,1592,9
42637,1592,12
42638,1592,16
42639,1592,17
32788,1593,2
32789,1593,4
32790,1593,5
32791,1593,8
32792,1593,14
32793,1593,19
6474,1595,2
6475,1595,8
6476,1595,16
6477,1595,17
46307,1595,4
46308,1595,5
81112,1599,7
81113,1599,8
81114,1599,9
81115,1599,6
81116,1599,15
81117,1599,14
81118,1599,2
81119,1599,10
81120,1599,3
81121,1599,17
81122,1599,12
7336,1600,2
7337,1600,3
7338,1600,4
7339,1600,8
7340,1600,17
11633,1600,11
11634,1600,12
45402,1601,1
45403,1601,2
45404,1601,4
45405,1601,5
45406,1601,6
45407,1601,8
45408,1601,10
45409,1601,11
45410,1601,13
45411,1601,15
45412,1601,17
78071,1603,7
78072,1603,8
78073,1603,6
78074,1603,15
78075,1603,14
78076,1603,2
78077,1603,11
78078,1603,10
78079,1603,3
78080,1603,17
78081,1603,12
84489,1604,8
84490,1604,6
84491,1604,15
84492,1604,14
84493,1604,2
84494,1604,10
84495,1604,19
16566,1605,3
16567,1605,4
16568,1605,8
16569,1605,10
16570,1605,18
85069,1606,8
85070,1606,6
85071,1606,15
85072,1606,14
85073,1606,1
85074,1606,2
85075,1606,19
38643,1607,2
38644,1607,4
38645,1607,5
38646,1607,6
38647,1607,8
38648,1607,12
38649,1607,16
38650,1607,17
38651,1610,2
38652,1610,4
38653,1610,8
38654,1610,13
38655,1610,16
38656,1610,19
38937,1611,2
38938,1611,4
38939,1611,8
38940,1611,10
38941,1611,16
38942,1611,19
92114,1612,8
92115,1612,15
92116,1612,4
92117,1612,2
92118,1612,10
92119,1612,17
92120,1612,12
39116,1613,2
39117,1613,4
39118,1613,8
39119,1613,16
39120,1613,19
38093,1615,2
38094,1615,4
38095,1615,8
38096,1615,16
38097,1615,19
19737,1616,2
19738,1616,8
19739,1616,10
19740,1616,14
19741,1616,16
19742,1616,17
10954,1618,3
10955,1618,5
10956,1618,8
10957,1618,16
10958,1618,19
18925,1619,2
18926,1619,8
18927,1619,10
18928,1619,12
18929,1619,14
18930,1619,16
18931,1619,19
2274,1620,3
2275,1620,8
2276,1620,15
2277,1620,19
45372,1620,10
3753,1621,3
3754,1621,7
3755,1621,15
3756,1621,19
17335,1622,2
17336,1622,4
17337,1622,5
17338,1622,8
17339,1622,10
17340,1622,11
17341,1622,12
17342,1622,16
17343,1622,17
64818,1623,8
64819,1623,15
64820,1623,14
64821,1623,2
64822,1623,10
64823,1623,17
64824,1623,12
64825,1625,8
64826,1625,15
64827,1625,14
64828,1625,2
64829,1625,10
64830,1625,17
64831,1625,12
25897,1626,2
25898,1626,8
25899,1626,12
25900,1626,14
25901,1626,16
25902,1626,17
62701,1628,8
62702,1628,15
62703,1628,4
62704,1628,10
62705,1628,3
62706,1628,19
62707,1628,12
42091,1629,3
42092,1629,5
42093,1629,8
42094,1629,15
46543,1630,1
46544,1630,2
46545,1630,4
46546,1630,5
46547,1630,6
46548,1630,8
46549,1630,11
46550,1630,15
46551,1630,17
12097,1631,3
12098,1631,5
12099,1631,8
12100,1631,15
12101,1631,18
65589,1632,8
65590,1632,15
65591,1632,14
65592,1632,2
65593,1632,17
65594,1632,12
72283,1633,7
72284,1633,6
72285,1633,15
72286,1633,14
72287,1633,2
72288,1633,11
72289,1633,10
72290,1633,19
72291,1633,13
72292,1633,12
56418,1634,8
56419,1634,15
56420,1634,5
56421,1634,3
56422,1634,19
91230,1636,8
91231,1636,15
91232,1636,14
91233,1636,2
91234,1636,17
86810,1637,8
86811,1637,15
86812,1637,4
86813,1637,3
86814,1637,19
4034,1638,2
4035,1638,6
4036,1638,15
4037,1638,19
45675,1638,12
66393,1640,8
66394,1640,15
66395,1640,14
66396,1640,2
66397,1640,10
66398,1640,19
66399,1640,12
71657,1645,8
71658,1645,6
71659,1645,15
71660,1645,14
71661,1645,2
71662,1645,11
71663,1645,10
71664,1645,19
45424,1646,1
45425,1646,2
45426,1646,4
45427,1646,5
45428,1646,6
45429,1646,8
45430,1646,9
45431,1646,10
45432,1646,11
45433,1646,15
45434,1646,17
66828,1647,7
66829,1647,9
66830,1647,6
66831,1647,16
66832,1647,14
66833,1647,2
66834,1647,11
66835,1647,10
66836,1647,19
66837,1647,13
66838,1647,12
84501,1649,8
84502,1649,15
84503,1649,5
84504,1649,3
84505,1649,19
56264,1651,8
56265,1651,5
56266,1651,3
56267,1651,19
16960,1652,2
16961,1652,4
16962,1652,5
16963,1652,6
16964,1652,8
16965,1652,11
16966,1652,12
16967,1652,15
16968,1652,18
52676,1653,8
52677,1653,15
52678,1653,4
52679,1653,3
52680,1653,18
93145,1655,7
93146,1655,8
93147,1655,6
93148,1655,16
93149,1655,14
93150,1655,2
93151,1655,11
93152,1655,10
93153,1655,19
93154,1655,13
93155,1655,12
21080,1656,2
21081,1656,4
21082,1656,8
21083,1656,16
21084,1656,19
80094,1658,7
80095,1658,6
80096,1658,15
80097,1658,14
80098,1658,2
80099,1658,11
80100,1658,10
80101,1658,19
80102,1658,12
66839,1659,7
66840,1659,8
66841,1659,9
66842,1659,6
66843,1659,16
66844,1659,14
66845,1659,2
66846,1659,10
66847,1659,19
66848,1659,13
66849,1659,12
33356,1660,3
33357,1660,4
33358,1660,8
33359,1660,15
33360,1660,19
56696,1662,8
56697,1662,15
56698,1662,5
56699,1662,3
56700,1662,18
46374,1664,1
46375,1664,2
46376,1664,4
46377,1664,5
46378,1664,6
46379,1664,8
46380,1664,10
46381,1664,11
46382,1664,15
46383,1664,17
60923,1665,8
60924,1665,15
60925,1665,4
60926,1665,3
60927,1665,19
87298,1666,8
87299,1666,15
87300,1666,4
87301,1666,3
87302,1666,18
14033,1667,2
14034,1667,4
14035,1667,5
14036,1667,6
14037,1667,8
14038,1667,11
14039,1667,12
14040,1667,15
14041,1667,18
40885,1669,2
40886,1669,4
40887,1669,8
40888,1669,9
40889,1669,15
40890,1669,18
56320,1670,8
56321,1670,5
56322,1670,3
56323,1670,19
56423,1671,8
56424,1671,15
56425,1671,5
56426,1671,19
38943,1672,2
38944,1672,4
38945,1672,8
38946,1672,16
38947,1672,19
66400,1676,8
66401,1676,15
66402,1676,14
66403,1676,2
66404,1676,10
66405,1676,19
66406,1676,12
56551,1677,8
56552,1677,15
56553,1677,4
56554,1677,3
56555,1677,18
56556,1677,13
10324,1680,2
10325,1680,6
10326,1680,7
10327,1680,9
10328,1680,10
10329,1680,12
10330,1680,14
10331,1680,16
10332,1680,17
38534,1683,2
38535,1683,4
38536,1683,5
38537,1683,6
38538,1683,8
38539,1683,15
38540,1683,19
42510,1684,2
42511,1684,4
42512,1684,5
42513,1684,6
42514,1684,8
42515,1684,9
42516,1684,11
42517,1684,12
42518,1684,13
42519,1684,15
42520,1684,17
88106,1685,7
88107,1685,8
88108,1685,6
88109,1685,15
88110,1685,14
88111,1685,2
88112,1685,11
88113,1685,17
88114,1685,12
92302,1687,7
92303,1687,6
92304,1687,15
92305,1687,14
92306,1687,2
92307,1687,11
92308,1687,19
92309,1687,12
48680,1688,2
48681,1688,4
48682,1688,6
48683,1688,8
48684,1688,12
48685,1688,15
48686,1688,18
56427,1689,8
56428,1689,15
56429,1689,5
56430,1689,3
56431,1689,18
45459,1690,1
45460,1690,2
45461,1690,4
45462,1690,5
45463,1690,6
45464,1690,8
45465,1690,9
45466,1690,10
45467,1690,11
45468,1690,15
45469,1690,17
51170,1692,8
51171,1692,15
51172,1692,4
51173,1692,1
51174,1692,3
51175,1692,18
40906,1698,2
40907,1698,4
40908,1698,5
40909,1698,6
40910,1698,8
40911,1698,10
40912,1698,11
40913,1698,12
40914,1698,13
40915,1698,15
40916,1698,17
66407,1700,8
66408,1700,15
66409,1700,14
66410,1700,2
66411,1700,10
66412,1700,19
66413,1700,12
7636,1702,3
7637,1702,7
7638,1702,13
7639,1702,15
7640,1702,19
57253,1703,8
57254,1703,6
57255,1703,5
57256,1703,2
57257,1703,19
20133,1704,2
20134,1704,4
20135,1704,5
20136,1704,8
20137,1704,10
20138,1704,14
20139,1704,16
20140,1704,17
39698,1705,2
39699,1705,4
39700,1705,5
39701,1705,6
39702,1705,8
39703,1705,11
39704,1705,12
39705,1705,15
39706,1705,19
39202,1707,2
39203,1707,4
39204,1707,5
39205,1707,6
39206,1707,8
39207,1707,9
39208,1707,11
39209,1707,12
39210,1707,15
39211,1707,19
93933,1708,8
93934,1708,6
93935,1708,16
93936,1708,5
93937,1708,4
93938,1708,2
93939,1708,19
93940,1708,12
26916,1709,3
26917,1709,5
26918,1709,7
26919,1709,15
26920,1709,19
26921,1710,3
26922,1710,5
26923,1710,8
26924,1710,15
26925,1710,19
81835,1711,8
81836,1711,15
81837,1711,4
81838,1711,3
81839,1711,19
75213,1712,8
75214,1712,6
75215,1712,15
75216,1712,5
75217,1712,2
75219,1712,10
75220,1712,19
75221,1712,12
25300,1713,3
25301,1713,4
25302,1713,5
25303,1713,8
25304,1713,12
25305,1713,16
25306,1713,19
8650,1714,3
8651,1714,15
8652,1714,19
64832,1715,8
64833,1715,15
64834,1715,14
64835,1715,2
64836,1715,10
64837,1715,17
64838,1715,12
52344,1716,8
52345,1716,9
52346,1716,6
52347,1716,15
52348,1716,14
52349,1716,2
52350,1716,17
52351,1716,13
52352,1716,12
52353,1717,8
52354,1717,9
52355,1717,6
52356,1717,15
52357,1717,14
52358,1717,2
52359,1717,11
52360,1717,17
52361,1717,12
39726,1720,2
39727,1720,4
39728,1720,5
39729,1720,6
39730,1720,8
39731,1720,9
39732,1720,10
39733,1720,11
39734,1720,12
39735,1720,15
39736,1720,17
15981,1721,3
15982,1721,15
15983,1722,3
15984,1722,15
15985,1722,19
52791,1723,8
52792,1723,15
52793,1723,4
52794,1723,3
52795,1723,18
30398,1724,3
30399,1724,4
30400,1724,8
30401,1724,15
30402,1724,18
2419,1725,3
2420,1725,15
2421,1725,19
71548,1727,8
71549,1727,15
71550,1727,4
71551,1727,2
71552,1727,19
44315,1728,2
44316,1728,4
44317,1728,5
44318,1728,8
44319,1728,16
44320,1728,19
52681,1734,8
52682,1734,15
52683,1734,4
52684,1734,18
52685,1734,19
88333,1735,8
88334,1735,15
88335,1735,4
88336,1735,3
88337,1735,18
87303,1737,8
87304,1737,15
87305,1737,4
87306,1737,3
87307,1737,18
84511,1740,8
84512,1740,15
84513,1740,5
84514,1740,3
84515,1740,19
71927,1741,8
71928,1741,15
71929,1741,14
71930,1741,10
71931,1741,3
71932,1741,17
72167,1742,7
72168,1742,8
72169,1742,15
72170,1742,14
72171,1742,11
72172,1742,10
72173,1742,3
72174,1742,17
32905,1743,2
32906,1743,4
32907,1743,8
32908,1743,17
32909,1743,19
10057,1744,13
10058,1744,15
10059,1745,2
10060,1745,6
10061,1745,8
10062,1745,16
10063,1745,17
15871,1746,2
15872,1746,6
15873,1746,9
15874,1746,11
15875,1746,12
15876,1746,14
15877,1746,15
15878,1746,19
52796,1747,8
52797,1747,15
52798,1747,4
52799,1747,3
52800,1747,18
54330,1748,8
54331,1748,15
54332,1748,4
54333,1748,3
54334,1748,18
44321,1749,2
44322,1749,4
44323,1749,8
44324,1749,9
44325,1749,16
44326,1749,17
52801,1750,8
52802,1750,15
52803,1750,4
52804,1750,3
52805,1750,18
53764,1751,9
53765,1751,15
53766,1751,4
53767,1751,3
53768,1751,18
73028,1753,9
73029,1753,15
73030,1753,4
73031,1753,3
73032,1753,18
73293,1754,8
73294,1754,15
73295,1754,4
73296,1754,3
73297,1754,18
30403,1755,3
30404,1755,4
30405,1755,9
30406,1755,15
30407,1755,18
54349,1757,9
54350,1757,15
54351,1757,4
54352,1757,3
54353,1757,18
80103,1758,7
80104,1758,6
80105,1758,15
80106,1758,14
80107,1758,2
80108,1758,11
80109,1758,19
80110,1758,12
80116,1759,7
80117,1759,6
80118,1759,16
80119,1759,14
80120,1759,2
80121,1759,11
80122,1759,10
80123,1759,19
80124,1759,12
11331,1760,2
11332,1760,6
11333,1760,9
11334,1760,12
11335,1760,14
11336,1760,15
11337,1760,17
11338,1761,2
11339,1761,8
11340,1761,9
11341,1761,12
11342,1761,13
11343,1761,14
11344,1761,15
11345,1761,17
52806,1762,8
52807,1762,15
52808,1762,4
52809,1762,3
52810,1762,18
72182,1763,8
72183,1763,9
72184,1763,15
72185,1763,4
72186,1763,11
72187,1763,10
72188,1763,3
72189,1763,17
72175,1764,8
72176,1764,15
72177,1764,4
72178,1764,2
72179,1764,3
72180,1764,17
72181,1764,13
72190,1765,8
72191,1765,15
72192,1765,14
72193,1765,3
72194,1765,17
72195,1766,8
72196,1766,9
72197,1766,6
72198,1766,15
72199,1766,14
72200,1766,11
72201,1766,3
72202,1766,17
72203,1766,12
72212,1767,8
72213,1767,15
72214,1767,14
72215,1767,3
72216,1767,17
72217,1768,8
72218,1768,15
72219,1768,4
72220,1768,3
72221,1768,17
64272,1769,7
64273,1769,8
64274,1769,15
64275,1769,4
64276,1769,2
64277,1769,17
72222,1770,8
72223,1770,15
72224,1770,4
72225,1770,10
72226,1770,3
72227,1770,17
6782,1771,2
6783,1771,4
6784,1771,8
6785,1771,16
6786,1771,17
88338,1772,9
88339,1772,15
88340,1772,4
88341,1772,3
88342,1772,18
52811,1773,8
52812,1773,15
52813,1773,4
52814,1773,3
52815,1773,18
52816,1774,8
52817,1774,15
52818,1774,4
52819,1774,3
52820,1774,18
41125,1775,3
41126,1775,4
41127,1775,8
41128,1775,15
41129,1775,18
54379,1776,9
54380,1776,15
54381,1776,4
54382,1776,3
54383,1776,18
54414,1779,9
54415,1779,15
54416,1779,4
54417,1779,3
54418,1779,18
52821,1780,8
52822,1780,15
52823,1780,4
52824,1780,3
52825,1780,18
179,1781,2
180,1781,4
181,1781,5
182,1781,8
183,1781,10
184,1781,16
185,1781,17
50755,1782,8
50756,1782,15
50757,1782,14
50758,1782,2
50759,1782,19
50760,1782,13
72228,1784,8
72229,1784,15
72230,1784,14
72231,1784,10
72232,1784,17
72233,1785,8
72234,1785,15
72235,1785,14
72236,1785,3
72237,1785,17
76982,1786,9
76983,1786,15
76984,1786,4
76985,1786,3
76986,1786,19
87046,1787,8
87047,1787,6
87048,1787,15
87049,1787,14
87050,1787,2
87051,1787,11
87052,1787,10
87053,1787,19
52826,1788,8
52827,1788,15
52828,1788,4
52829,1788,3
52830,1788,18
52831,1790,8
52832,1790,15
52833,1790,4
52834,1790,3
52835,1790,18
12982,1791,2
12983,1791,5
12984,1791,8
12985,1791,10
