id,Lugar,latitud,longitud,lugar/ubicación,pais,Anotación
1255,Iglesia Santiago Apóstol ,-17.841913,-68.4086256,Curahuara de Carangas,Bolivia,
1292,Iglesia y convento santa Maria Magdalena ,19.96906629,-101.1378911,Cuitzeo,México,
1923,Iglesia el Santo Cristo ,5.58075,-72.96583,Cuitiva,Colombia,
1647,Convento Dominicano de Santiago Apóstol ,16.9922677,-96.7790794,Cuilapam,México,
287,Catedral La Asunción ,18.9204504,-99.2368539,Cuernavaca,México,
661,Museo de Arte sacro,18.9207227,-99.23683454,Cuernavaca,México,
108,Museo Regional Cuauhnáhuac,18.9216209859,-99.23324133,Cuernavaca,México,Palacio de Cortés
2078,Casa de la Cultura Núcleo del Azuay ,-2.89802954,-79.00389115,Cuenca,Ecuador,
805,Catedral Nueva Inmaculada Concepción ,-2.8974035,-79.005349,Cuenca,Ecuador,
2151,Colección Paulino Veintimilla ,-2.897285111,-79.00450033,Cuenca,Ecuador,
1591,Convento y museo de las concepcionistas ,-2.9001469,-79.0025555,Cuenca,Ecuador,
25,Iglesia san Agustin ,-2.898469815,-79.00643859,Cuenca,Ecuador,
131,Iglesia santo Domingo ,-2.895119474,-79.00611708,Cuenca,Ecuador,
803,Iglesia y convento Nuestra señora del Carmen ,-2.9112245,-79.0091242,Cuenca,Ecuador,
1130,Monasterio del Carmen de la Asunción ,-2.875881527,-79.0132698,Cuenca,Ecuador,
662,Museo de Arte religioso ,-2.897286434,-79.00368158,Cuenca,Ecuador,
929,Museo Municipal Remigio Crespo Toral ,-2.901040203,-79.00370857,Cuenca,Ecuador,
1003,Museo Nacional del Banco Central del Ecuador ,-2.9057772,-78.997372,Cuenca,Ecuador,
1132,Museo Pumapungo ,-2.905798877,-78.99687815,Cuenca,Ecuador,
1973,Iglesia Divino Salvador ,5.2498315,-73.7661711,Cucunubá,Colombia,
605,Iglesia santa Lucía,5.544342767,-73.45377357,Cucaita,Colombia,
171,Iglesia san Juan Bautista ,19.09219013,-98.27332263,Cuautlacingo,México,
395,Catedral san Buenaventura ,19.6689607,-99.1793789,Cuautitlán,México,
733,Iglesia de Santa Bárbara Tlacatempan ,19.7145931,-99.1887265,Cuautitlán,México,
333,Convento franciscano san Juan Bautista ,18.95661938,-98.01751056,Cuauhtinchán,México,
342,Iglesia san Cristóbal Mártir ,19.77650317,-99.20821371,Coyotepec,México,
751,Iglesia san Juan Bautista ,-13.38479725,-71.89699891,Coya,Perú,
659,Colección James Methuen Campell ,51.4350039,-2.1823475,Corsham,Reino Unido,
773,Iglesia Santuario Santa Cruz de los milagros ,-27.47133794,-58.84015189,Corrientes,Argentina,
702,Museo Diocesano de Coro Lucas Guillermo Castillo ,11.40970525,-69.6778133,Coro,Venezuela,
2018,Hacienda García Abajo ,3.21457727,-76.26421309,Corinto,Colombia,
516,Convento dominico santa Catalina de Siena ,-31.4162099,-64.1858194,Córdoba,Argentina,
749,Convento santa Teresa ,37.8794805,-4.7899384,Córdoba,Argentina,
470,Estancia de Jesús Maria - Museo Nacional jesuitico ,-30.97006738,-64.09728728,Córdoba,Argentina,
169,Iglesia La Compañía de Jesús ,-31.41815179,-64.18658607,Córdoba,Argentina,
1256,Iglesia y convento de San Francisco ,-31.41889021,-64.18319691,Córdoba,Argentina,
1572,Iglesia y convento san José ,-31.4174451,-64.18491965,Córdoba,Argentina,
1474,Museo de Arte Religioso Juan de Tejeda ,-31.41669452,-64.18474762,Córdoba,Argentina,
1373,Museo Histórico Provincial Marqués de Sobremonte ,-31.41627836,-64.18135519,Córdoba,Argentina,
1181,Museo Nacional de Dinamarca ,55.6746479,12.574741,Copenhague,Dinamarca,
206,Basilica Nuestra señora de Copacabana,-16.16627848,-69.08560297,Copacabana,Brasil,
1432,Iglesia santa María Tlacatecpa ,19.33980795,-98.16514308,Contla,México,
1163,Igreja Senhor Bom Jesus de Matosinhos ,-20.50697291,-43.86072429,Congonhas,Brasil,
408,Iglesia san Lorenzo ,-15.30051839,-71.13822224,Condoroma,Perú,
366,Convento de la Trinidad ,-36.8274139,-73.04534167,Concepción,Chile,
1769,Universidad de Concepción ,-36.8273428,-73.0392739,Concepción,Chile,
1915,Iglesia Inmaculada Concepción ,5.6335141,-73.3238144,Cómbita,Colombia,
2164,South Caroliniana Library University of South Carolina ,33.9983177,-81.029944,Columbia,Estados Unidos,
1491,Iglesia san Jerónimo ,-13.35466797,-71.6742971,Colquepata,Perú,
1668,Colorado Springs Fine Arts Center ,38.8455063,-104.8262146,Colorado Springs,Estados Unidos,
1949,Colección Emilia Ochoa ,4.59817914,-74.07601801,Colombia (sin ubicación),Colombia,
1989,Santander ,7.118679917,-73.12849533,Colombia (sin ubicación),Colombia,
1487,Museo Regional de Historia,19.24287978,-103.7286193,Colima,México,
726,Iglesia san Juan Bautista ,-13.85022619,-71.80287483,Colcha,Perú,
64,Convento dominico San Juan Bautista ,17.7228303,-97.3230702,Coixtlahuaca,México,
341,Iglesia san Miguel Arcángel ,20.36517745,-103.8215223,Cocula,México,
152,Iglesia san Bartolomé Apóstol  ,19.6936564,-102.1900901,Cocucho,México,
1525,Iglesia de Santiago ,19.69371588,-102.1901469,Cocucho,México,
506,Iglesia Nuestra Señora de la Candelaria ,-22.7452295,-65.8962526,Cochinoca,Argentina,
748,Catedral Metropolitana de San Sebastián ,-17.39426293,-66.15653323,Cochabamba,Bolivia,
959,Convento santa Teresa ,-17.39012653,-66.1581664,Cochabamba,Bolivia,
724,Iglesia y convento san Francisco ,-17.39170169,-66.15542093,Cochabamba,Bolivia,
1355,Iglesia santa Maria Magdalena Huizachitla ,19.63388622,-99.08879503,Coacalco de Berriozábal,México,
602,Antiguo Colegio san Ildelfonso ,19.43713016,-99.13092777,Ciudad de México,México,
2116,Antiguo Palacio del Ayuntamiento ,19.43245955,-99.13415851,Ciudad de México,México,
971,Archivo Histórico de la Compañía de Jesús ,19.3583776,-99.16882032,Ciudad de México,México,
1139,Arquidiócesis Primada de México,19.43920379,-99.15739527,Ciudad de México,México,
718,Ayuntamiento Municipal ,19.43580178,-99.13173814,Ciudad de México,México,
438,Banco Nacional México ,19.4337823,-99.1390512,Ciudad de México,México,
456,Biblioteca Nacional de México ,19.3162007,-99.1850386,Ciudad de México,México,
2122,Capilla Merced de las huertas ,19.451312,-99.172959,Ciudad de México,México,
597,Capilla Nuestra Señora de Aránzazu - Iglesia san Francisco ,19.433757,-99.14013587,Ciudad de México,México,
838,Capilla santa Anita ,19.62032099,-99.3239851,Ciudad de México,México,
508,Casa Leona Vicario ,19.43924728,-99.13329524,Ciudad de México,México,
99,Catedral Asunción de la Virgen María ,19.4343942,-99.1330824,Ciudad de México,México,
11,Catedral y convento San Bernardino de Siena ,19.2631138,-99.1020833,Ciudad de México,México,
1434,Centro Cultural Arte Contemporaneo ,19.43272357,-99.1332305,Ciudad de México,México,Hasta 1998
184,Colección Andrés Blaisten ,19.4500432,-99.136838,Ciudad de México,México,
806,Colección Ángel Cristóbal ,19.4255567,-99.1662609,Ciudad de México,México,
498,Colección Antonio Escandón ,19.43272357,-99.1332305,Ciudad de México,México,
473,Colección Arquidiócesis Jesús González Baquero ,19.43272357,-99.1332305,Ciudad de México,México,
434,Colección Barbachano Ponce ,19.43272357,-99.1332305,Ciudad de México,México,
1206,Colección Buch Molina ,19.43272357,-99.1332305,Ciudad de México,México,
465,Colección Carmen Pérez Salazar ,19.43272357,-99.1332305,Ciudad de México,México,
458,Colección Concepción Obregon ,19.43272357,-99.1332305,Ciudad de México,México,
91,Colección Daniel Liebsohn ,19.43272357,-99.1332305,Ciudad de México,México,
1015,Colección Diego Monroy ,19.43272357,-99.1332305,Ciudad de México,México,
398,Colección Elizabeth Waldo ,19.43272357,-99.1332305,Ciudad de México,México,
464,Colección Enrique Corcuera ,19.43272357,-99.1332305,Ciudad de México,México,
463,Colección familia Braniff ,19.43272357,-99.1332305,Ciudad de México,México,
801,Colección Francisco J. Ysita del Hoyo ,19.43272357,-99.1332305,Ciudad de México,México,
462,Colección Francisco Zaldivar ,19.43272357,-99.1332305,Ciudad de México,México,
800,Colección G. Díaz ,19.43272357,-99.1332305,Ciudad de México,México,
887,Colección Guadalupe Sánchez-Drasdo de Solís ,19.43272357,-99.1332305,Ciudad de México,México,
460,Colección Guillermo Berlanga ,19.43272357,-99.1332305,Ciudad de México,México,
507,Colección Instituto Naciona de Bellas Artes,19.42533298,-99.14825383,Ciudad de México,México,
839,Colección Isaac Backal ,19.43272357,-99.1332305,Ciudad de México,México,
461,Colección Joaquin Redo ,19.43272357,-99.1332305,Ciudad de México,México,
669,Colección Josefina Muriel de González Mariscal ,19.43272357,-99.1332305,Ciudad de México,México,
584,Colección Juan G. Mijares ,19.43272357,-99.1332305,Ciudad de México,México,
459,Colección Juan Manuel Gómez ,19.43272357,-99.1332305,Ciudad de México,México,
1778,Colección Malú y Alejandra Escandón ,19.43272357,-99.1332305,Ciudad de México,México,
542,Colección Manuel Barbachano Ponce ,19.43272357,-99.1332305,Ciudad de México,México,
1052,Colección Manuel Gonzáles ,19.43272357,-99.1332305,Ciudad de México,México,
766,Colección Margara Garza ,19.43272357,-99.1332305,Ciudad de México,México,
966,Colección María Rodríguez Reyero ,19.43272357,-99.1332305,Ciudad de México,México,
664,Colección Marques de Balbases ,19.43272357,-99.1332305,Ciudad de México,México,
1619,Colección Pérez de Salazar ,19.43272357,-99.1332305,Ciudad de México,México,
998,Colección Pérez Simón ,19.43272357,-99.1332305,Ciudad de México,México,
541,Colección Ricardo Pérez Escamilla ,19.43272357,-99.1332305,Ciudad de México,México,
183,Colección Rodrigo Rivero-Lake ,19.4281542,-99.1927174,Ciudad de México,México,
2119,Colección Salvador Belaunzarán ,19.43272357,-99.1332305,Ciudad de México,México,
471,Colección Universidad Iberoamericana,19.3702329,-99.2644925,Ciudad de México,México,
666,Colegio de las Vizcainas ,19.42826913,-99.14068764,Ciudad de México,México,
595,Colegio de Niñas de Nuestra Señora de la Caridad,19.43227408,-99.13908481,Ciudad de México,México,
596,Colegio san Miguel de Belén ,19.42663502,-99.14806137,Ciudad de México,México,
1605,Congregación misioneros de San José ,19.37700365,-99.18317799,Ciudad de México,México,
1311,Convento de Carmelitas Descalzos ,19.4154805,-99.1802359,Ciudad de México,México,
210,Convento dominico santa Catalina de Siena ,19.4370623,-99.131425,Ciudad de México,México,
711,Convento Nuestra Señora de la Merced ,19.4295393,-99.1275646,Ciudad de México,México,
1321,Convento y Iglesia San Jacinto ,19.34473502,-99.19340638,Ciudad de México,México,
313,Curia provincial del Carmelo Descalzo ,19.24389176,-99.00454377,Ciudad de México,México,
1443,Exposición 800 años de la Orden Franciscana 2009 ,19.43718631,-99.14347691,Ciudad de México,México,Museo Franz Maye
539,"Exposición temporal ""Cicatrices de la Fe"" 2009",19.43642368,-99.13088144,Ciudad de México,México,San Ildefonso
663,Fundación Televisa ,19.3764527,-99.25219015,Ciudad de México,México,
1204,"Galería de Arte colonial. Colección de Felipe, Ana y Andrés Siegel ",19.41902591,-99.1750522,Ciudad de México,México,
433,Hospital de Jesús Patronato ,19.42896513,-99.13369775,Ciudad de México,México,
246,Iglesia conventual concepcionista Regina Coeli ,19.4279059,-99.1389415,Ciudad de México,México,
312,Iglesia conventual de san Joaquín de Carmelitas Descalzos ,19.4524497,-99.2082892,Ciudad de México,México,
267,Iglesia conventual san Francisco el grande ,19.43430337,-99.14025389,Ciudad de México,México,
266,Iglesia conventual santo Domingo ,19.4385102,-99.1336387,Ciudad de México,México,
202,Iglesia de la Purificación de Nuestra Señora de la Candelaria ,19.4010784,-99.184007,Ciudad de México,México,
1383,Iglesia de la Santa cruz y la Soledad ,19.4318666,-99.1228493,Ciudad de México,México,
999,Iglesia de la Santísima Trinidad ,19.4339211,-99.12708123,Ciudad de México,México,
1421,Iglesia Espiritu Santo ,19.45969597,-99.16060259,Ciudad de México,México,
1404,Iglesia Jesús Nazareno e Inmaculada Concepción ,19.4290138,-99.1330965,Ciudad de México,México,
1403,Iglesia Nuestra Señora de Guadalupe Reina o del Buen Tono ,19.43097771,-99.1438905,Ciudad de México,México,
101,Iglesia Nuestra Señora de la Asunción Nonoalca ,19.38778323,-99.19373244,Ciudad de México,México,
1499,Iglesia Nuestra Señora de la Piedad ,19.40229452,-99.15872432,Ciudad de México,México,
310,Iglesia Nuestra Señora de Loreto ,19.43645976,-99.12753255,Ciudad de México,México,
1011,Iglesia Nuestra señora de los Dolores de Xaltocán ,19.25452832,-99.10390857,Ciudad de México,México,
329,Iglesia Nuestra Señora de los Dolores y del Campo Florido ,19.42375805,-99.14536963,Ciudad de México,México,
30,Iglesia Nuestra Señora del Pilar la Enseñanza ,19.43613903,-99.13223661,Ciudad de México,México,
875,Iglesia Sagrario Metropolitano ,19.43398181,-99.13264378,Ciudad de México,México,
1308,Iglesia san Fernando ,19.44043588,-99.14837507,Ciudad de México,México,
1347,Iglesia san Juan Bautista ,19.24089112,-98.99596329,Ciudad de México,México,
868,Iglesia san Juan Evangelista,19.33978781,-99.10728371,Ciudad de México,México,
317,Iglesia san Miguel Arcángel ,19.43642846,-99.13604378,Ciudad de México,México,
885,Iglesia san Miguel Arcángel Nonoalco ,19.45495415,-99.15099431,Ciudad de México,México,
432,Iglesia San Pablo Apóstol ,19.42585613,-99.12861061,Ciudad de México,México,
1207,Iglesia san Pedro Zacatenco ,19.5051462,-99.1215739,Ciudad de México,México,
925,Iglesia san Sebastián ,19.3471648,-99.1841412,Ciudad de México,México,
1391,Iglesia santa Cruz de Jerusalén Atoyac ,19.36998697,-99.1609159,Ciudad de México,México,
974,Iglesia santa María de la Visitación ,19.27427165,-99.13661926,Ciudad de México,México,
24,Iglesia santa María la Redonda ,19.4414155,-99.14086173,Ciudad de México,México,
752,Iglesia santa Teresa ,19.4339833,-99.1306442,Ciudad de México,México,
1239,Iglesia santa Vera Cruz ,19.43704966,-99.14228658,Ciudad de México,México,
1493,Iglesia Santiago Apóstol ,19.24868955,-99.1231674,Ciudad de México,México,
85,Iglesia santo Domingo,19.3719874,-99.1829636,Ciudad de México,México,
57,Iglesia y convento Museo del Carmen ,19.3453231,-99.1897641,Ciudad de México,México,
1417,Iglesia y convento san Agustín ,19.43085446,-99.1364265,Ciudad de México,México,
1604,Iglesia y convento san Joaquín ,19.45265995,-99.20829538,Ciudad de México,México,
1300,Ex Colección Reza Castaños,19.43272357,-99.1332305,Ciudad de México,México,
71,Iglesia y exconvento san Jerónimo  ,19.42663136,-99.13734852,Ciudad de México,México,
84,Iglesia y pinacoteca san Felipe Neri La Profesa ,19.43392651,-99.13640125,Ciudad de México,México,
1725,Instituto Nacional de Antropología e Historia ,19.42723255,-99.16535774,Ciudad de México,México,
1167,Los Pinos ,19.41656928,-99.19110491,Ciudad de México,México,
524,Museo Casa de la Bola ,19.40503246,-99.18849468,Ciudad de México,México,
2084,"Museo de arte colonial casa del Risco, Centro cultural Isidro Fabela ",19.34598356,-99.19228635,Ciudad de México,México,
1363,Museo de Arte Popular ,19.43382636,-99.14620749,Ciudad de México,México,
56,Museo de la Basílica de Guadalupe  ,19.48472039,-99.11602998,Ciudad de México,México,
1344,Museo de la ciudad de México ,19.43002609,-99.13211724,Ciudad de México,México,
149,Museo Franz Mayer ,19.4372418,-99.14346591,Ciudad de México,México,
509,Museo Nacional de Antropología e Historia ,19.4260032,-99.1862786,Ciudad de México,México,
412,Museo Nacional de Arte,19.4363712,-99.1397023,Ciudad de México,México,Antigua Pinacoteca san Diego 
148,Museo Nacional de Historia Castillo de Chapultepec ,19.4204791,-99.1818236,Ciudad de México,México,
105,Museo Nacional de las Intervenciones - convento franciscano San Diego Churubusco ,19.35553732,-99.14889466,Ciudad de México,México,
106,Museo Nacional de San Carlos ,19.4380689,-99.1520429,Ciudad de México,México,
5,Museo Soumaya ,19.4406926,-99.2047001,Ciudad de México,México,
1419,Palacio de Cultura Citibanamex ,19.4337823,-99.1390512,Ciudad de México,México,
496,Palacio de Minería ,19.43562345,-99.13944264,Ciudad de México,México,
851,Patrimonio de México ,19.43272357,-99.1332305,Ciudad de México,México,
1730,Provincia Mexicana de la Compañía de Jesús ,19.3583776,-99.16882032,Ciudad de México,México,
330,Rectoría san Francisco Javier ,19.42480749,-99.15546294,Ciudad de México,México,
331,Santuario Nuestra Señora de los Ángeles ,19.44936514,-99.1420885,Ciudad de México,México,
1001,Secretaria de cultura ,19.34838249,-99.18580303,Ciudad de México,México,
1274,Seminario Mayor ,19.2908478,-99.17162463,Ciudad de México,México,
2072,Universidad del Claustro de Sor Juana ,19.4263394,-99.1361095,Ciudad de México,México,
439,Universidad Nacional Autónoma de México ,19.3320847,-99.1882369,Ciudad de México,México,
1212,Coleccion Ricardo Salinas Pliego ,19.43272357,-99.1332305,Ciudad de México,México,
1748,Cincinnatti Art Museum,39.1144588,-84.4967972,Cincinnatti,Estados Unidos,
1751,Cincinnatti Museum Center,39.0993422,-84.5270613,Cincinnatti,Estados Unidos,
198,Iglesia de Churo ,27.36426265,-107.9019611,Churo,México,
1114,Iglesia de Chuquinga ,-14.29148336,-73.25639428,Chuquinga ,Perú,
889,Capilla de la Tercera Orden ,19.0624848,-98.30394917,Cholula,México,
209,Iglesia Nuestra Señora de Tzocuilac ,19.06089978,-98.31337976,Cholula,México,
216,Iglesia san Diego Cuachayotla ,19.08661841,-98.3249567,Cholula,México,
214,Iglesia san Gabriel Ometoxtla ,19.10030765,-98.31196129,Cholula,México,
228,Iglesia san Miguel Tianguisnahuac ,19.06119511,-98.3038489,Cholula,México,
350,Iglesia san Miguelito ,19.06647998,-98.3030699,Cholula,México,
232,Iglesia san Pedro Cholula ,19.0637353,-98.306163,Cholula,México,
215,Iglesia santa Bárbara Almoloya ,19.0956635,-98.3047773,Cholula,México,
1392,Iglesia santa María Xixitla ,19.05780438,-98.31208651,Cholula,México,
227,Iglesia Santiago Mixquitla ,19.06990519,-98.30663063,Cholula,México,
217,Iglesia Santo Niño Perdido ,19.06818661,-98.30049629,Cholula,México,
231,Museo Casa del Caballero Águila ,19.06369709,-98.30615667,Cholula,México,
533,Basílica y Museo Nusetra señora de Chiquinquirá ,5.6180345,-73.8172439,Chiquinquirá,Colombia,
1954,Iglesia Nuestra Señora del Rosario la Renovación ,5.615941827,-73.81528519,Chiquinquirá,Colombia,
430,Iglesia Arciprestal de Santa María del Salvador ,38.9209428,-1.7254426,Chinchilla,España,
535,Iglesia Nuestra Señora de la Natividad,-13.3905863,-72.0472093,Chinchero ,Perú,
78,Iglesia san Antonio Abad ,-13.62926522,-72.23268916,Chinchaypuqyu,Perú,
1485,Museo Regional de Guerrero ,17.55217771,-99.50081036,Chilpancingo de los Bravo,México,
953,Iglesia de Parinacota ,-18.20180127,-69.26813827,Chile (sin ubicación),Chile,
1043,Patrimonio de Chile,-33.43761142,-70.65047281,Chile (sin ubicación),Chile,
1053,Iglesia san Francisco de Asís ,28.64159172,-106.072069,Chihuahua,México,
922,Iglesia franciscana san Antonio de Padua ,-6.773426095,-79.84256093,Chiclayo,Perú,
409,Colección Thoma ,35.6832558,-105.9311051,Chicago,Estados Unidos,
1776,Loyola University Museum of Art ,41.89798384,-87.62359985,Chicago,Estados Unidos,
586,National Museum of Mexican Art ,41.855979,-87.672801,Chicago,Estados Unidos,
1704,The Art Institute of Chicago ,41.8795845,-87.6237133,Chicago,Estados Unidos,
1018,Capilla del Sagrario ,19.29131957,-98.2075694,Chiautempan,México,
615,Iglesia santa Ana ,19.31287139,-98.19703374,Chiautempan,México,
1080,Iglesia Virgen Inmaculada ,-14.0254346,-71.4533374,Checacupe,Perú,
1749,Mint Museum (NC),35.2243984,-80.8480541,Charlotte,Estados Unidos,
418,Charleston Museum ,32.79289995,-79.93530588,Charleston,Estados Unidos,
1720,Dallas Museum of Art (Dallas),32.7882436,-96.8017276,Charleston,Estados Unidos,
2137,German Friendly Society ,32.77737,-79.930282,Charleston,Estados Unidos,
518,Gibbes Museum of Art ,32.7785342,-79.931906,Charleston,Estados Unidos,
2170,"Nathaniel Russell House, Historic Charleston Foundation ",32.7739891,-79.9310098,Charleston,Estados Unidos,
2139,The Middleton Place Foundation ,32.8998776,-80.1382001,Charleston,Estados Unidos,
1490,Iglesia san Juan Bautista ,-16.4692305,-71.4841304,Characato,Perú,
1436,Capilla del Refugio ,20.30051073,-103.1919449,Chapala,México,
759,Iglesia Nuestra señora de Chanka ,-13.21482713,-71.6483795,Challabamba,Perú,
1371,Iglesia de Guadalupe ,18.99438022,-97.44559583,Chalchicomula de Cerdán,México,
104,Iglesia san Andrés ,18.98814562,-97.446927,Chalchicomula de Cerdán,México,
1966,Hacienda el Paraíso ,3.640948116,-76.19766002,Cerrito,Colombia,
849,Capilla de la Merced ,20.5234678,-100.817651,Celaya,México,
185,Iglesia conventual san Francisco ,20.52258013,-100.8117819,Celaya,México,
170,Iglesia del Carmen ,20.5234235,-100.813728,Celaya,México,
123,Iglesia del Convento de San Agustín ,20.5205423,-100.8134939,Celaya,México,
986,Iglesia de Ccorca,-13.58450075,-72.05924256,Ccorca,Perú,
910,Iglesia san Miguel Arcángel,-16.3815351,-71.5460821,Cayma,Perú,
1174,Igreja Nossa Senora da la Concepcion ,-20.0749441,-43.4082934,Catas Altas,Brasil,
1564,Museu Histórico do Colégio do Caraça ,-20.08995165,-43.48536271,Catas Altas,Brasil,
2131,Convento capuchino Preciosa sangre ,39.98764062,-0.03435836302,Castellón de la Plana,España,
522,Iglesia Nuestra Señora de la Asunción ,-23.18361381,-65.98893967,Casabindo,Argentina,
1913,Colección particular casa de los Barcos ,10.42440206,-75.55202805,Cartagena,Colombia,
1854,Convento san Francisco ,10.42125695,-75.54815313,Cartagena,Colombia,
1925,Iglesia Santisima Trinidad ,10.42070352,-75.5454274,Cartagena,Colombia,
200,Iglesia santuario san Pedro Claver,10.42181109,-75.55100074,Cartagena,Colombia,
1431,Iglesia del Calvario de Carora ,10.1779854,-70.09097205,Carora,Venezuela,
2007,Iglesia del Carmen de Viboral ,6.0835145,-75.3348479,Carmen de Viboral,Colombia,
714,Iglesia Señor del Santuario - Santuario Mapethé ,20.66362701,-99.1379134,El Cardonal,México,
1736,Museo Oscar María de Rojas ,23.03782267,-81.20287176,Cárdenas,Cuba,
1238,Iglesia San Felipe ,-15.5679112,-70.1027969,Caracoto,Perú,
389,Banco Mercantil de Venezuela ,10.5054495,-66.8997019,Caracas,Venezuela,
369,Casa Natal del Libertador ,10.50536391,-66.9134335,Caracas,Venezuela,
117,Catedral santa Ana ,10.5062481,-66.9140232,Caracas,Venezuela,
392,Colección Alfredo Armas,10.48974971,-66.88532084,Caracas,Venezuela,
386,Colección Alfredo Boulton ,10.48974971,-66.88532084,Caracas,Venezuela,
636,Colección Alfredo Machado ,10.48974971,-66.88532084,Caracas,Venezuela,
1020,Colección Arnold Zingg ,10.48974971,-66.88532084,Caracas,Venezuela,
1610,Colección Arroyo ,10.48974971,-66.88532084,Caracas,Venezuela,
632,Colección Belén Pérez ,10.48974971,-66.88532084,Caracas,Venezuela,
629,Colección Carlos Duarte ,10.48974971,-66.88532084,Caracas,Venezuela,
646,Colección Carlos Manuel Moller ,10.48974971,-66.88532084,Caracas,Venezuela,
1684,Colección Carlos Pérez Mibelli ,10.48974971,-66.88532084,Caracas,Venezuela,
1689,Colección Carmen Azpúrua de Pulido ,10.48974971,-66.88532084,Caracas,Venezuela,
18,Colección Cisneros ,10.48974971,-66.88532084,Caracas,Venezuela,
1691,Colección Cristina Santaella de Sequeira ,10.48974971,-66.88532084,Caracas,Venezuela,
633,Colección Darío Márquez Iragorri ,10.48974971,-66.88532084,Caracas,Venezuela,
382,Colección Eduardo López ,10.48974971,-66.88532084,Caracas,Venezuela,
645,Colección Eloy Pérez ,10.48974971,-66.88532084,Caracas,Venezuela,
640,Colección Enrique Rohl ,10.48974971,-66.88532084,Caracas,Venezuela,
631,Colección Francisco Narváez ,10.48974971,-66.88532084,Caracas,Venezuela,
1685,Colección Fundación John Boulton,10.48974971,-66.88532084,Caracas,Venezuela,
383,Colección Isabel de Rivas ,10.48974971,-66.88532084,Caracas,Venezuela,
1683,Colección Jacques Fourcade ,10.48974971,-66.88532084,Caracas,Venezuela,
643,Colección José Antonio Calcaño ,10.48974971,-66.88532084,Caracas,Venezuela,
1688,Colección Josefina Vidal de Hernández ,10.48974971,-66.88532084,Caracas,Venezuela,
377,Colección Leopoldo García ,10.48974971,-66.88532084,Caracas,Venezuela,
387,Colección Luis Suárez ,10.48974971,-66.88532084,Caracas,Venezuela,
1690,Colección Luisa Santaella de Garrido ,10.48974971,-66.88532084,Caracas,Venezuela,
380,Colección Ma. Eugenia Samoral ,10.48974971,-66.88532084,Caracas,Venezuela,
683,Colección Machado Gómez ,10.48974971,-66.88532084,Caracas,Venezuela,
635,Colección Manuel Santaella ,10.48974971,-66.88532084,Caracas,Venezuela,
641,Colección Margot Landáez ,10.48974971,-66.88532084,Caracas,Venezuela,
388,Colección Mary Brandt ,10.48974971,-66.88532084,Caracas,Venezuela,
1694,Colección Mauricio García Araujo,10.48974971,-66.88532084,Caracas,Venezuela,
647,Colección Mercedes Quintero ,10.48974971,-66.88532084,Caracas,Venezuela,
1693,Colección Mercedes Santaella de Henning ,10.48974971,-66.88532084,Caracas,Venezuela,
955,Colección Mimi de Herrera Uslar ,10.48974971,-66.88532084,Caracas,Venezuela,
1243,Universidad Simón Bolivar ,10.41063799,-66.87928097,Caracas,Venezuela,
649,Colección Rafael Pisani ,10.48974971,-66.88532084,Caracas,Venezuela,
637,Colección Raul Naas ,10.48974971,-66.88532084,Caracas,Venezuela,
630,Colección Roberto García de la Concha ,10.48974971,-66.88532084,Caracas,Venezuela,
1692,Colección Rogelio Sequeira ,10.48974971,-66.88532084,Caracas,Venezuela,
1695,Colección Rosa Anfrúns de Brandt ,10.48974971,-66.88532084,Caracas,Venezuela,
653,Colección Santiago Hernández ,10.48974971,-66.88532084,Caracas,Venezuela,
1606,Colección Velutini ,10.48974971,-66.88532084,Caracas,Venezuela,
634,Consejo Municipal ,10.50696394,-66.91471505,Caracas,Venezuela,
384,Galería de Arte Nacional ,10.5013898,-66.9022893,Caracas,Venezuela,
1611,Hacienda Blandín,10.50532053,-66.86446208,Caracas,Venezuela,"Hoy Country Club,"
1607,Iglesia el Recreo ,10.49471215,-66.87235528,Caracas,Venezuela,
650,Iglesia Inmaculada Concepción ,10.4952743,-66.876039,Caracas,Venezuela,
654,Iglesia Nuestra señora de Altagracia ,10.50908702,-66.91549971,Caracas,Venezuela,
423,Iglesia san Francisco ,10.5053303,-66.91551448,Caracas,Venezuela,
357,Iglesia san Juan Bautista ,10.49947162,-66.9239527,Caracas,Venezuela,
1609,Iglesia santa Rosa de Lima ,10.4671568,-66.86073,Caracas,Venezuela,
644,Museo Bolivariano ,10.50522573,-66.91315651,Caracas,Venezuela,
373,Museo de arte colonial Quinta de Anauco ,10.51203656,-66.89931623,Caracas,Venezuela,
655,Museo sacro de Caracas ,10.50605766,-66.91393161,Caracas,Venezuela,
372,Palacio Arzobispal ,10.50555855,-66.91463147,Caracas,Venezuela,
1222,Colección Gustavo Aristeguieta ,10.48974971,-66.88532084,Caracas,Venezuela,
1223,Colección Tejera Márquez ,10.48974971,-66.88532084,Caracas,Venezuela,
1229,Colección Miguel Torrealba ,10.48974971,-66.88532084,Caracas,Venezuela,
1248,Colección Belén Delfino de Carpio ,10.48974971,-66.88532084,Caracas,Venezuela,
1245,Colección Carmen Vallenilla de García ,10.48974971,-66.88532084,Caracas,Venezuela,
1246,Colección Francisco José Rodíguez Campo ,10.48974971,-66.88532084,Caracas,Venezuela,
1247,Colección José Manuel Carrascosa ,10.48974971,-66.88532084,Caracas,Venezuela,
1250,Colección Armando Travieso ,10.48974971,-66.88532084,Caracas,Venezuela,
