id,artwork_id,description_id
81869,562,10
24721,563,291
24723,563,164
129744,563,735
124666,564,170
1987,565,536
1991,565,95
1992,565,100
1993,565,150
1994,565,163
1995,565,652
21583,566,163
21585,566,291
137937,566,718
35375,567,160
35378,567,82
35380,567,321
35381,567,321
135243,567,82
17124,568,10
17126,568,321
112333,568,473
124479,569,8
33880,569,85
124480,570,8
33882,570,8
33885,570,85
15635,571,35
124481,572,8
34040,572,8
34041,572,10
34044,572,321
34045,572,85
124482,573,8
34274,573,8
34277,573,321
34278,573,85
124709,574,11
73418,574,11
73420,574,35
73423,574,321
73425,574,84
73427,574,216
73428,574,11
141363,574,216
141364,574,216
124667,576,170
93565,576,10
125908,576,156
134306,576,477
21023,577,10
21025,577,100
21027,577,10
89278,578,10
89279,578,10
50120,579,150
30233,580,10
30235,580,200
30237,580,164
30242,580,152
30243,580,107
30390,580,3
133557,580,441
34623,581,107
34624,581,213
34625,581,332
138885,581,107
132146,582,289
139686,583,157
23120,584,10
23123,584,100
23124,584,120
34107,585,7
34108,585,8
34109,585,10
34110,585,85
34111,585,346
23517,586,60
23519,586,120
48893,587,652
48894,587,150
15390,588,10
116606,588,726
129328,588,726
129329,588,726
18944,589,47
18946,589,403
18947,589,25
104109,589,3
104111,589,164
104121,589,477
104124,589,635
104125,589,216
129055,589,303
134307,589,477
139053,589,815
141365,589,216
18950,590,47
18952,590,25
18954,590,309
104128,590,3
104129,590,10
104134,590,10
104136,590,661
104139,590,660
104142,590,100
104144,590,658
104145,590,652
104147,590,159
128443,590,652
136819,590,100
134170,590,309
135079,590,80
4749,591,11
4752,591,120
4753,591,10
100268,592,328
139216,592,328
34629,593,65
34630,593,321
34631,593,321
34632,593,335
34633,593,107
138886,593,107
996,594,403
2459,595,80
2460,595,90
2464,595,130
4761,596,11
4764,596,120
125139,596,281
49931,597,87
117035,597,100
127313,597,536
48898,598,84
48043,599,8
73432,600,321
73433,600,473
131722,600,678
62515,600,429
142857,600,429
124710,601,11
73436,601,11
73439,601,321
73440,601,473
73442,601,364
131723,601,678
134308,601,477
20202,602,10
72258,603,35
72264,603,84
72265,603,335
72267,603,216
130413,603,515
135490,603,84
139992,603,364
141366,603,216
36400,604,5
36401,604,10
36403,604,536
36406,604,100
128444,604,652
141367,604,216
144233,604,163
146587,604,242
66109,605,10
21028,606,10
21030,606,25
34498,608,3
34499,608,10
131724,608,678
13588,609,10
28158,610,368
28159,610,245
64363,611,448
64364,611,652
64366,611,788
111851,611,289
111853,611,321
111854,611,100
128445,611,652
136820,611,100
131725,611,678
132147,611,289
135265,611,657
90383,612,10
90384,612,10
90387,612,72
90388,612,72
15720,613,100
15722,613,152
129745,613,735
135237,613,623
16642,614,10
112201,614,132
112204,614,346
112205,614,102
132148,614,289
21958,616,10
112234,617,10
112240,617,473
100227,617,429
142858,617,429
124483,618,8
19409,618,10
19410,618,8
136421,618,85
29151,619,225
29153,619,90
29156,619,163
114353,619,342
114356,619,90
114359,619,90
126194,619,161
80022,620,10
80023,620,10
80029,620,100
128395,620,290
136821,620,100
138106,620,170
90399,621,342
90400,621,225
90403,621,72
90404,621,72
90407,621,92
125473,621,342
126779,621,220
127050,621,225
90414,622,72
90415,622,72
90416,622,90
90419,622,107
90420,622,10
90421,622,10
128010,622,255
139993,622,364
24214,623,291
24217,623,163
7038,624,163
104189,624,572
7040,625,137
104183,625,342
104185,625,321
104188,625,216
125474,625,342
141368,625,216
7041,626,22
104199,626,364
139994,626,364
7043,627,4
7045,627,138
7046,627,204
104202,627,668
104204,627,559
104205,627,137
104207,627,394
104210,627,686
104213,627,377
104215,627,669
128363,627,138
128740,627,4
138722,627,669
139995,627,364
144015,627,204
7048,628,137
104229,628,202
104232,628,572
104236,628,364
131922,628,572
139996,628,364
7050,629,100
104219,629,342
104227,629,216
125475,629,342
139997,629,364
141369,629,216
7051,630,4
7052,630,100
104244,630,669
104246,630,364
136822,630,100
128741,630,4
138723,630,669
139998,630,364
124396,631,512
92820,631,58
92821,631,335
104254,631,364
137928,631,216
139999,631,364
7055,632,138
104256,632,4
104259,632,686
104262,632,377
104264,632,669
104265,632,216
126780,632,220
128364,632,138
128742,632,4
138724,632,669
15642,633,35
116713,633,10
82973,634,525
82976,634,473
125844,634,525
69593,634,429
142859,634,429
15951,635,58
104271,635,164
104273,635,321
104276,635,635
104277,635,364
104278,635,216
140000,635,364
141370,635,216
12986,636,275
104282,636,536
104283,636,200
104290,636,377
104294,636,635
104295,636,401
104297,636,364
128233,636,258
138520,636,635
140001,636,364
59495,637,202
137938,637,718
21313,638,4
21315,638,355
28763,638,84
28764,638,366
113560,638,572
113561,638,74
125909,638,156
126195,638,161
128743,638,4
132149,638,289
134004,638,708
135491,638,84
138725,638,669
140002,638,364
145702,638,366
72270,639,35
72273,639,321
72277,639,84
72279,639,335
72280,639,473
72282,639,364
72283,639,216
72284,639,429
125910,639,156
126196,639,161
135492,639,84
140003,639,364
141371,639,216
141372,639,216
142424,639,429
61632,639,429
142860,639,429
32226,640,137
32234,640,216
113090,640,661
113091,640,58
113092,640,618
113095,640,515
113097,640,188
130414,640,515
130415,640,515
131482,640,58
133504,640,619
136515,640,618
141373,640,216
141374,640,216
142392,640,830
140004,641,364
25764,642,245
18959,643,100
104151,643,137
104155,643,84
104157,643,150
104158,643,364
104159,643,216
127610,643,137
134005,643,708
135493,643,84
140005,643,364
141375,643,216
22261,644,163
22262,644,291
21374,645,150
21376,645,163
21377,645,164
21379,645,338
142425,645,429
23184,645,429
142861,645,429
14786,646,10
14787,646,11
14788,646,55
133558,646,441
73446,647,321
73447,647,477
73448,647,377
73450,647,364
134309,647,477
140006,647,364
64633,648,10
64637,648,477
111606,648,60
111608,648,60
129056,648,303
134310,648,477
134311,648,477
34698,649,65
34699,649,321
34700,649,321
34701,649,107
138887,649,107
19873,650,65
19874,650,204
104919,650,200
104922,650,594
104923,650,686
104926,650,364
104927,650,728
144016,650,204
144017,650,204
124600,651,786
5837,651,10
5838,651,10
140007,651,364
7556,651,429
142862,651,429
5941,653,10
37417,654,395
130943,654,42
138471,654,706
8469,655,6
8470,655,11
8475,655,29
8476,655,321
83672,656,429
142426,656,429
55515,657,10
24543,658,10
4550,659,10
4551,659,10
4552,659,11
4558,659,164
6073,659,429
142863,659,429
18680,660,150
18682,660,163
18683,660,164
18687,660,338
20319,661,92
20321,661,163
20323,661,338
22189,661,429
142864,661,429
143959,661,633
21098,662,157
21099,662,163
21100,662,164
21102,662,338
142427,662,429
22898,662,429
142865,662,429
124711,663,11
3096,663,11
125140,663,281
4436,663,429
142866,663,429
317,665,102
78197,665,132
78205,665,95
78206,665,10
78207,665,10
136684,665,95
141376,665,216
19880,666,137
104940,666,704
104943,666,200
104944,666,246
104948,666,618
104951,666,401
104953,666,364
129030,666,246
139687,666,157
140008,666,364
19884,667,204
104954,667,200
104956,667,246
104958,667,686
104959,667,364
127569,667,200
129031,667,246
140009,667,364
144018,667,204
51854,668,10
51856,668,163
140010,668,364
8504,669,87
8505,669,120
107713,669,132
107714,669,321
107715,669,652
107717,669,150
135074,669,582
139202,669,87
85450,670,85
85451,670,360
85452,670,328
139217,670,328
85456,671,441
85457,671,85
133559,671,441
59543,672,10
59545,672,35
59546,672,25
71071,673,10
71072,673,170
71073,673,120
22345,674,10
22346,674,163
46846,675,50
46848,675,150
130944,676,42
80904,677,536
80905,677,137
80912,677,157
125911,677,156
136685,677,95
126197,677,161
126198,677,161
127840,677,11
128446,677,652
93574,678,10
126199,678,161
140011,678,364
126200,679,161
138123,679,763
72487,680,35
72490,680,80
72491,680,84
72492,680,335
72493,680,100
72495,680,216
125912,680,156
126201,680,161
128257,680,648
136823,680,100
135080,680,80
141377,680,216
26218,681,25
26220,681,216
107385,681,188
10033,683,80
10034,683,132
10038,683,250
131726,683,678
10983,684,65
10984,684,100
10985,684,652
10986,684,278
107829,684,328
127611,684,137
136824,684,100
134006,684,708
138124,684,763
139054,684,815
139218,684,328
79795,685,10
79796,685,735
126624,685,186
126844,685,589
124484,686,8
18479,686,47
18480,686,85
112386,686,10
112387,686,8
136825,686,100
136422,686,85
96096,687,281
99486,687,424
103274,687,597
103275,687,364
125141,687,281
135081,687,80
140012,687,364
143952,687,483
145522,687,834
53060,688,35
53062,688,202
53064,688,84
53067,688,100
53069,688,216
130416,688,515
135494,688,84
141378,688,216
141379,688,216
53074,689,35
53081,689,364
53082,689,216
127550,689,234
135286,689,83
135495,689,84
140013,689,364
124259,690,451
35047,690,35
35049,690,202
29285,691,164
113749,691,225
113751,691,100
113755,691,745
127051,691,225
136826,691,100
101647,692,572
101649,692,204
133372,692,421
133373,692,421
133374,692,421
138472,692,706
35493,694,263
35494,694,321
35495,694,332
35497,694,116
102029,695,10
102030,695,132
31158,696,10
31160,696,368
31162,696,202
31164,696,245
8798,697,100
104303,697,321
104306,697,377
104313,697,138
104319,697,150
104321,697,364
128365,697,138
136827,697,100
140014,697,364
90033,697,429
142867,697,429
124712,699,11
126202,699,161
139143,699,705
141380,699,216
144234,699,163
144235,699,163
144236,699,163
129746,700,735
131298,700,444
134007,700,708
134854,700,749
4781,701,11
6341,701,429
142868,701,429
22944,702,10
22946,702,163
31131,703,10
84030,704,4
84031,704,10
84033,704,10
128744,704,4
96183,705,10
96185,705,132
96189,705,10
146453,705,697
18689,706,163
18691,706,338
21104,707,163
54378,709,150
29958,710,10
29959,710,100
29960,710,652
29961,710,150
29963,710,364
29964,710,163
29965,710,366
128447,710,652
134008,710,708
141381,710,216
18694,711,150
18696,711,163
18697,711,652
18701,711,338
21107,712,150
21109,712,652
21112,712,338
22908,712,429
142869,712,429
20325,713,163
20335,713,150
20337,713,652
130417,713,515
143960,713,633
21381,714,100
21382,714,150
21384,714,163
21386,714,338
23191,714,429
142870,714,429
29305,715,74
29308,715,364
113753,715,619
113754,715,742
133505,715,619
140015,715,364
86409,716,84
86410,716,100
126203,716,161
136828,716,100
51454,717,10
51456,717,170
133560,717,441
79272,718,10
79273,718,10
79279,718,202
133856,718,202
8514,719,10
8517,719,87
8518,719,120
107720,719,10
107725,719,321
107728,719,652
96192,720,10
96193,720,132
96196,720,10
138231,720,693
61934,721,10
61935,721,10
61936,721,20
61943,721,245
61944,721,245
61948,721,99
61949,721,10
61950,721,10
61954,721,129
132150,721,289
144237,721,163
144238,721,163
144239,721,163
146588,721,242
136626,722,335
26695,722,364
29310,722,84
113758,722,572
113762,722,335
135496,722,84
140016,722,364
126204,723,161
26223,724,25
26225,724,216
133843,724,188
93582,725,10
130868,725,387
134009,725,708
140017,725,364
134855,726,749
7776,727,113
7777,727,10
7779,727,177
136758,727,679
27327,728,291
27330,728,163
140018,728,364
31715,729,4
5200,730,10
5201,730,10
1998,731,10
2002,731,95
2003,731,163
2231,732,10
2232,732,10
2234,732,536
2236,732,25
2237,732,100
2238,732,403
4561,733,11
6083,733,429
142871,733,429
59590,734,10
59591,734,35
59592,734,25
59593,734,170
30669,735,10
133291,735,800
60784,736,10
60785,736,10
60786,736,20
60791,736,57
60794,736,25
60795,736,245
60796,736,245
60800,736,99
132151,736,289
133857,736,202
134312,736,477
144240,736,163
144241,736,163
146589,736,242
96201,737,10
96202,737,10
96204,737,132
96208,737,99
80797,737,429
142872,737,429
75612,739,10
75613,739,10
75615,739,87
75616,739,364
140019,739,364
83727,740,291
131278,740,412
15495,741,10
131299,741,444
134313,741,477
98906,742,10
98908,742,10
98910,742,122
99487,743,346
104638,743,10
104654,743,159
104655,743,696
104656,743,10
104657,743,697
138083,743,159
146454,743,697
37998,744,84
37999,744,346
38000,744,364
114461,744,289
125592,744,144
125629,744,145
127425,744,728
132152,744,289
135497,744,84
140020,744,364
141382,744,216
141383,744,216
102034,745,10
34285,747,8
24067,748,10
24068,748,10
24075,748,90
24077,748,105
24078,748,108
136759,748,679
132153,748,289
12427,749,60
12428,749,25
12429,749,100
136829,749,100
129330,749,726
136423,750,85
144242,750,163
136627,751,335
32034,751,10
32035,751,10
32047,751,242
113408,751,342
113411,751,421
113413,751,686
113414,751,10
113415,751,10
128299,751,285
131483,751,58
133375,751,421
133376,751,421
146590,751,242
13499,752,280
34704,753,107
138888,753,107
138932,753,213
371,754,122
98912,754,10
98913,754,10
133377,754,421
82754,755,10
82755,755,166
82757,755,65
35371,756,383
35373,756,346
66546,757,10
64917,758,25
65830,759,10
65835,759,10
65836,759,328
139219,759,328
29999,760,245
31166,761,368
31167,761,202
31168,761,245
31172,762,368
31173,762,202
31174,762,245
28167,763,245
135287,763,83
99494,764,289
99496,765,321
99497,765,85
101651,765,531
126769,765,7
128745,765,4
263,766,90
25144,766,225
25149,766,95
125630,766,145
134314,766,477
4989,767,10
4995,767,58
4997,767,78
5001,767,132
5003,767,177
125142,767,281
37605,768,10
35382,769,10
35383,769,346
89345,770,10
89346,770,10
89347,770,167
31211,772,245
81873,773,216
141384,773,216
141385,773,216
99300,775,415
99306,776,213
125143,776,281
145523,776,834
99308,777,10
99315,778,10
131680,778,461
138084,778,159
138726,778,669
146455,778,697
99324,779,80
99325,779,516
99326,779,448
140021,779,364
72290,780,83
72291,780,335
125913,780,156
126205,780,161
135288,780,83
99335,781,468
99337,781,80
99338,781,150
99339,781,130
99340,781,10
127426,781,728
83571,781,429
142873,781,429
100537,783,275
100540,783,448
142428,783,429
84582,783,429
142874,783,429
100571,784,10
100574,784,468
100576,784,448
100577,784,150
126781,784,220
139220,784,328
142429,784,429
100880,785,610
101542,785,377
101544,785,157
100579,786,8
100581,786,35
100582,786,202
84614,786,429
142875,786,429
100586,787,448
100587,787,150
100588,787,213
129331,787,726
84621,787,429
142876,787,429
100590,788,10
100595,788,346
100596,788,10
100599,789,225
100602,789,448
100603,789,90
100606,790,225
100608,790,92
100610,790,328
100614,791,448
100615,791,10
131727,791,678
49942,792,170
127482,792,780
45307,792,429
142877,792,429
6827,793,130
144243,793,163
89340,794,10
89341,794,10
100619,795,8
127841,795,11
134315,795,477
100626,796,65
100627,796,107
100629,796,122
100631,797,90
107667,797,45
107668,797,338
505,798,132
509,798,10
5307,799,163
481,800,120
1245,800,167
106717,800,10
106722,800,10
124713,802,11
997,802,10
998,802,11
1000,802,100
1001,802,130
89292,803,10
89293,803,10
7135,805,11
7136,805,536
7137,805,100
7138,805,150
7139,805,163
68349,806,10
125914,806,156
141386,806,216
144244,806,163
144245,806,163
144246,806,163
144247,806,163
144248,806,163
146591,806,242
21387,807,84
21389,807,163
21391,807,338
142430,807,429
23195,807,429
142878,807,429
89297,808,10
89298,808,10
