id,artwork_id,artwork_symbol_id
108071,397,447
129213,397,102
60183,398,23
60184,398,92
60185,398,135
60186,398,239
51692,399,22
51693,399,177
32006,400,61
32007,400,80
32008,400,102
32010,400,167
32011,400,239
101483,400,123
101484,400,123
109027,400,239
114989,400,27
128725,400,102
131627,400,123
47877,401,325
87202,401,185
52445,402,23
52446,402,211
52448,402,142
52451,402,18
52453,402,433
89274,402,4
89275,402,325
89276,402,211
89277,402,185
89278,402,185
89281,402,142
89284,402,185
108671,402,433
124982,402,201
4139,403,4
4142,403,28
4143,403,113
4144,403,325
4146,403,247
115531,403,471
117481,403,404
130152,403,113
132087,403,125
161,404,26
68695,404,22
68696,404,142
68697,404,383
68698,404,383
106792,404,142
8775,405,4
8776,405,22
8777,405,27
8778,405,61
8779,405,61
47878,407,22
47879,407,102
47881,407,177
47884,407,201
124928,407,201
13502,408,22
13503,408,185
105988,408,142
120863,408,167
52460,409,325
52461,409,18
89285,409,185
72226,410,8
72227,410,22
72228,410,89
72229,410,99
72230,410,102
72231,410,780
72232,410,162
72234,410,177
72237,410,239
72238,410,690
72239,410,89
105622,410,99
17246,411,23
17247,411,86
17248,411,102
17249,411,125
126637,411,86
68021,412,325
68024,413,142
68025,413,325
52466,414,201
52467,414,404
89288,414,4
89289,414,149
89291,414,185
118674,414,404
124983,414,201
23406,415,22
23407,415,26
23408,415,183
53689,416,201
125003,416,201
105073,417,208
47890,417,211
87207,417,185
36415,418,54
36416,418,92
36417,418,135
36419,418,117
130796,418,411
104736,419,10
1546,419,22
1547,419,135
99965,419,23
99966,419,92
99967,419,61
99968,419,185
117396,419,404
126732,419,92
104737,420,10
1560,420,23
1561,420,135
117398,420,404
116,421,26
613,421,102
1250,421,86
68701,421,556
68702,421,102
104738,422,10
1563,422,135
99970,422,22
1018,423,177
122516,423,177
57765,425,319
131803,425,123
132233,425,125
70139,426,99
70140,426,102
107904,426,249
129337,426,102
104586,427,41
72791,427,41
61306,428,87
126531,428,86
37409,429,97
37410,429,102
37411,429,167
37412,429,177
102581,429,97
102583,429,789
116815,429,54
121731,429,177
128788,429,102
133326,429,448
51694,430,325
51695,430,290
6024,431,4
6026,431,22
6027,431,54
6028,431,201
117588,431,404
132111,431,125
49815,432,92
49816,432,102
49817,432,102
49818,432,183
49819,432,133
26395,433,23
26396,433,185
106251,433,142
68029,434,23
68030,434,239
24532,435,26
24533,435,102
24534,435,133
24535,435,177
24536,435,183
107798,435,249
127236,435,92
60194,436,92
60196,436,239
60197,436,383
60198,436,290
118769,436,404
27903,437,28
27904,437,92
27905,437,124
27906,437,12
27907,437,144
27908,437,325
27909,437,124
27910,437,210
27911,437,211
27913,437,360
108549,437,433
118432,437,404
78251,438,41
78252,438,50
78254,438,218
78257,438,185
112859,438,213
133984,438,638
73063,439,211
132857,439,779
78260,440,4
78261,440,12
78262,440,22
78263,440,50
78265,440,185
78266,440,325
78268,440,185
112860,440,213
104479,441,41
35581,441,14
35582,441,18
35583,441,41
35584,441,22
35585,441,61
35586,441,74
35587,441,185
35589,441,418
57768,442,54
57769,442,125
57770,442,319
117073,442,54
131804,442,123
132234,442,125
47310,443,142
47313,443,235
106606,443,142
112417,443,235
122058,443,177
131754,443,123
34597,444,102
34598,444,167
34600,444,383
106389,444,142
57773,445,61
57774,445,54
57775,445,123
57776,445,125
57777,445,319
107945,445,249
112350,445,244
100,446,26
4147,447,5
4149,447,28
4150,447,54
4151,447,125
4152,447,144
4153,447,144
120742,447,167
36420,448,54
36421,448,92
36422,448,193
36423,448,492
133295,448,448
36424,449,54
36425,449,193
36426,449,492
127430,449,92
130797,449,411
133296,449,448
71727,450,177
71728,450,325
71730,450,61
106917,450,142
122479,450,177
52469,451,81
52470,451,86
52471,451,87
52472,451,211
52474,451,177
52475,451,201
52476,451,123
89294,451,325
89295,451,211
89296,451,185
124984,451,201
125979,451,81
125980,451,81
126504,451,86
104,452,26
8140,452,4
105899,452,142
117701,452,404
123432,452,200
74519,453,211
74520,453,61
106985,453,142
122553,453,177
10609,454,125
10610,454,260
68703,455,54
68704,455,142
68705,455,200
106793,455,142
117197,455,54
80692,456,92
80693,456,102
80694,456,124
80695,456,211
118974,456,404
66284,457,22
55177,458,23
55178,458,93
55179,458,99
55180,458,102
100659,458,244
105716,458,99
112200,458,251
112292,458,244
128035,458,92
129736,458,102
43535,459,89
43537,459,273
43847,460,102
43848,460,177
77342,461,87
77343,461,177
122604,461,177
126569,461,86
38367,462,54
38369,462,193
103278,462,123
103279,462,123
116885,462,54
133778,462,448
35801,463,123
102979,463,123
102980,463,123
102981,463,795
80696,464,92
80697,464,102
80698,464,124
80699,464,211
118975,464,404
24927,465,127
24928,465,178
24930,465,183
24931,465,124
24932,465,210
24933,465,260
56675,466,22
56676,466,92
56677,466,135
56678,466,183
56679,466,239
308,467,81
496,467,93
1358,467,61
101090,467,53
101091,467,185
112319,467,244
127553,467,92
36306,468,66
36307,468,87
36308,468,92
118491,468,404
66782,469,22
66783,469,211
66784,469,177
66785,469,290
59554,470,92
59555,470,94
59556,470,102
59557,470,135
59558,470,142
59559,470,177
59560,470,124
59561,470,210
59562,470,211
59563,470,383
51697,471,54
51698,471,177
51699,471,178
56785,472,22
56786,472,94
56787,472,135
56788,472,178
56789,472,183
56790,472,124
56791,472,239
56792,472,247
68706,473,61
68709,473,556
127732,473,92
26488,474,177
26489,474,181
65869,475,61
65871,475,649
65872,475,102
131914,475,123
18173,476,94
18174,476,99
18175,476,102
4420,477,4
4423,477,370
4424,477,185
4425,477,325
4426,477,201
110827,477,370
117493,477,404
132094,477,125
8781,478,4
8782,478,185
8783,478,201
8784,478,61
117712,478,404
89,479,26
3453,479,325
3454,479,201
3455,479,251
3456,479,61
3457,479,325
105812,479,142
117468,479,404
3205,480,4
3207,480,200
3208,480,201
117458,480,404
123440,480,200
5072,481,5
5074,481,22
5076,481,210
5078,481,290
109882,481,780
112371,481,509
119620,481,74
123311,481,770
132103,481,125
36427,482,92
36428,482,135
118503,482,404
120981,482,167
52557,483,53
52558,483,93
100803,483,22
100805,483,185
100806,483,249
112305,483,244
120431,483,149
127511,483,92
33325,484,23
33326,484,87
111277,484,6
118468,484,404
126479,484,86
15163,485,22
15164,485,66
15165,485,92
15166,485,183
15167,485,124
100130,485,167
100131,485,273
120872,485,167
127982,485,92
104905,486,208
12994,486,26
12995,486,94
12996,486,135
12997,486,117
12998,486,124
12999,486,183
13000,486,124
13002,486,247
105974,486,142
117825,486,404
127067,486,92
130229,486,113
104906,487,208
13003,487,4
13004,487,26
13005,487,94
13006,487,116
13007,487,124
13008,487,211
13009,487,185
13010,487,183
13011,487,124
13012,487,201
13013,487,211
13014,487,247
13015,487,262
13016,487,427
105975,487,142
117826,487,404
127068,487,92
134656,487,365
23410,488,135
23411,488,127
23412,488,124
23413,488,210
23415,488,247
106223,488,142
65300,489,14
65301,489,22
65302,489,208
65303,489,26
65304,489,27
65305,489,193
65309,489,404
106767,489,142
125082,489,201
23937,490,135
23939,490,247
44292,491,66
44293,491,92
44294,491,102
44295,491,211
44296,491,183
44297,491,230
44299,491,201
120040,491,74
196,492,40
82722,492,211
82723,492,433
80700,493,66
80701,493,92
80702,493,102
80703,493,142
80704,493,178
80705,493,124
80706,493,211
118976,493,404
80707,494,66
80708,494,92
80709,494,102
80710,494,211
80711,494,262
80712,494,433
108742,494,433
118977,494,404
80713,495,22
80714,495,23
80715,495,66
80716,495,92
80717,495,102
80718,495,178
80719,495,183
80720,495,211
80721,495,22
80732,495,135
118978,495,404
80722,496,23
80723,496,66
80724,496,88
80725,496,92
80726,496,102
80727,496,135
80728,496,211
80729,496,239
80730,496,22
118979,496,404
124212,496,200
36430,497,92
96070,497,4
96071,497,94
96072,497,210
23416,498,135
23417,498,185
104739,499,10
1565,499,23
1566,499,135
99972,499,210
117399,499,404
126733,499,92
131192,499,210
38462,500,54
38463,500,177
103051,500,789
121815,500,177
128860,500,102
132604,500,779
133499,500,448
37415,501,97
37416,501,102
37418,501,177
102585,501,97
102586,501,123
102587,501,123
121732,501,177
128789,501,102
133327,501,448
10222,502,5
10223,502,22
10224,502,54
10226,502,210
109410,502,770
109957,502,780
37225,503,167
68710,504,22
68711,504,142
68712,504,200
68713,504,556
36815,505,123
36816,505,177
102338,505,123
102339,505,123
122951,505,177
128766,505,102
131647,505,123
133300,505,448
49027,506,102
49028,506,119
49029,506,185
44300,507,22
130844,507,411
34601,508,167
34603,508,383
106388,508,142
49340,509,54
49341,509,97
104787,510,10
13997,510,23
13998,510,135
13999,510,135
14000,510,185
10611,511,94
10612,511,210
10613,511,260
10614,511,22
8497,512,22
8498,512,102
72367,513,177
122518,513,177
36309,514,12
36310,514,185
111317,514,6
77346,515,22
77348,515,61
77349,515,177
77350,515,117
114899,515,27
120486,515,117
122605,515,177
86377,516,102
86378,516,102
86379,516,211
86381,516,319
86382,516,360
77352,517,61
77353,517,87
77354,517,193
114900,517,27
126570,517,86
46499,518,177
46500,518,211
108949,518,239
122032,518,177
86235,519,22
86236,519,102
86237,519,177
50151,520,86
50152,520,93
50153,520,97
50154,520,102
50155,520,211
50157,520,177
50158,520,325
50159,520,201
87598,520,97
87600,520,789
124940,520,201
126502,520,86
28260,521,102
28261,521,125
116115,521,42
72369,522,22
72370,522,177
122519,522,177
80733,523,22
80734,523,66
80735,523,92
80736,523,102
80737,523,177
80738,523,211
118980,523,404
23945,524,92
23946,524,135
23947,524,183
118200,524,404
1641,525,102
1643,525,124
1644,525,211
99975,525,22
99976,525,144
99977,525,61
99978,525,433
99979,525,588
99980,525,22
108872,525,433
111374,525,6
117401,525,404
125336,525,201
129725,525,102
133095,525,144
58296,526,4
58297,526,54
58298,526,92
58299,526,102
58300,526,185
58302,526,325
58303,526,211
58304,526,345
58305,526,201
58307,526,433
46502,527,102
46503,527,102
46505,527,239
112146,527,251
63705,528,135
63706,528,210
131115,528,210
36821,529,102
36822,529,123
36823,529,177
36825,529,193
102343,529,448
102344,529,123
102345,529,123
122952,529,177
128767,529,102
131648,529,123
36826,530,54
36827,530,102
36828,530,123
36829,530,177
36831,530,193
102348,530,123
102349,530,123
102352,530,360
121715,530,177
128768,530,102
131649,530,123
133301,530,448
53284,531,53
53285,531,93
101094,531,22
101095,531,185
123272,531,185
127554,531,92
36433,532,22
36434,532,92
36435,532,183
69417,533,117
69418,533,325
36436,534,23
36437,534,135
127431,534,92
23779,535,23
23780,535,26
23781,535,94
23782,535,183
23783,535,210
23784,535,201
127211,535,92
8971,536,54
8972,536,365
8974,536,61
123504,536,200
134920,536,365
26490,537,22
26491,537,177
26492,537,181
8967,538,50
8968,538,365
104367,538,14
113102,538,14
123503,538,200
124638,538,200
125583,538,81
33947,539,74
33948,539,102
119951,539,74
128734,539,102
130785,539,411
2634,540,50
2635,540,124
2636,540,383
2637,540,273
2638,540,211
99162,540,92
99163,540,142
99164,540,167
99166,540,383
99167,540,411
107310,540,142
120712,540,167
126758,540,92
130988,540,411
76630,541,61
76631,541,142
76635,541,97
76637,541,22
76638,541,325
76639,541,54
133941,541,638
30552,542,111
30553,542,125
30555,542,181
30556,542,210
30558,542,360
30559,542,294
30560,542,290
116186,542,42
117295,542,56
80739,543,20
80740,543,23
80741,543,135
80742,543,142
80743,543,163
80744,543,178
80746,543,183
80747,543,294
80748,543,163
110381,543,163
110514,543,163
118981,543,404
126287,543,81
43538,544,89
43539,544,290
1017,545,177
122727,545,177
5920,546,4
5924,546,185
5925,546,247
5926,546,290
115563,546,471
130191,546,113
8785,547,4
8786,547,83
8787,547,185
8789,547,61
117713,547,404
1145,548,211
82517,548,365
134752,548,365
34604,549,11
34605,549,102
34606,549,142
34607,549,167
106390,549,142
78269,550,22
78271,550,185
78273,550,185
112861,550,213
24681,551,22
24682,551,26
24683,551,135
24684,551,183
24685,551,124
118246,551,404
34623,552,111
34624,552,211
34625,552,193
34626,552,61
25687,553,31
25688,553,127
25689,553,135
25690,553,230
25691,553,260
127269,553,92
20611,554,2
89882,554,14
89883,554,117
89885,554,18
89887,554,404
89889,554,74
89890,554,546
111168,554,2
112473,554,546
113303,554,14
114696,554,18
119250,554,404
119764,554,74
120572,554,164
56806,555,22
95264,555,631
119463,555,631
131343,555,639
54495,556,31
54496,556,142
115207,556,31
20626,557,31
20628,557,273
89891,557,2
89892,557,14
89894,557,117
89897,557,471
111169,557,2
112441,557,546
114262,557,14
115304,557,31
115305,557,31
115306,557,31
115454,557,31
115613,557,471
51310,559,11
51311,559,142
51312,559,167
26837,560,235
26839,560,294
21775,561,42
21776,561,774
90903,561,12
90904,561,74
90905,561,117
90906,561,117
90908,561,200
90909,561,218
116086,561,42
119797,561,74
124319,561,200
131381,561,774
134343,561,12
68714,562,61
68716,562,556
125133,562,201
26493,563,102
26495,563,125
116104,563,42
77002,564,22
77003,564,208
77004,564,178
77005,564,211
77006,564,273
77007,564,185
77008,564,185
77009,564,325
77011,564,185
77012,564,185
77013,564,185
77016,564,185
132943,564,779
133944,564,638
104861,565,208
3209,565,4
3211,565,208
3212,565,38
3214,565,200
3215,565,201
3216,565,232
3217,565,251
3218,565,325
3223,565,86
105806,565,142
115914,565,38
120523,565,164
125418,565,457
126396,565,86
23342,566,177
119987,567,74
105258,568,208
18920,568,178
18921,568,185
18922,568,325
18923,568,208
100315,568,23
100316,568,208
100317,568,142
106093,568,142
123227,568,185
127992,568,92
33397,569,411
130739,569,411
130740,570,411
17608,571,23
17609,571,273
17610,571,135
17611,571,383
104143,571,273
106053,571,142
33480,572,411
130762,572,411
33646,573,411
130773,573,411
62508,574,97
62509,574,102
129060,574,102
36439,575,61
36440,575,185
106415,575,142
113581,575,14
104594,576,41
78274,576,4
78275,576,81
78276,576,142
78278,576,185
78279,576,325
78280,576,201
78282,576,50
78284,576,185
78285,576,185
78287,576,185
112862,576,213
116336,576,42
133985,576,638
22790,577,4
22791,577,23
22792,577,135
22793,577,183
22794,577,262
74524,578,81
122554,578,177
126245,578,81
45475,579,99
45476,579,102
45477,579,133
45478,579,149
45479,579,244
45480,579,290
30564,580,23
30565,580,46
30566,580,102
30567,580,142
30569,580,167
30570,580,177
30571,580,181
30572,580,210
30573,580,211
30575,580,360
30576,580,294
30577,580,123
30578,580,290
111964,580,789
116187,580,42
117296,580,56
133857,580,638
33950,581,74
33951,581,102
119952,581,74
130786,581,411
43441,582,22
92053,582,124
92054,582,201
123370,582,124
70154,583,102
129339,583,102
133146,583,379
24934,584,74
24935,584,116
24936,584,183
24937,584,325
24938,584,260
24939,584,164
113393,584,14
33517,585,411
25390,586,74
25391,586,119
25392,586,127
25393,586,211
25394,586,260
44335,587,22
44336,587,54
44337,587,99
44338,587,177
17265,588,7
17266,588,22
17267,588,23
17268,588,46
17269,588,102
17271,588,210
104063,588,249
107766,588,249
111733,588,7
128099,588,92
131215,588,210
104959,589,208
20629,589,40
20630,589,94
20631,589,211
20632,589,214
20635,589,305
89903,589,365
89905,589,4
89906,589,12
89907,589,208
89908,589,56
89909,589,142
89910,589,50
89913,589,200
89914,589,690
89915,589,142
107158,589,142
113304,589,14
114263,589,14
114264,589,14
117291,589,56
123668,589,200
125273,589,201
